1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,653.4434814453125,-734.468017578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2S
1.0,0.9213999509811401,0.05000000074505806,0.01860000006854534,1.0,1.0,0.0,0.0,1017.7255859375,-1106.817626953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
1.0,0.9213999509811401,0.05079999938607216,0.027000000700354576,1.0,1.0,0.0,0.0,1183.9797973632812,-617.435302734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
1.0,0.9213999509811401,0.0658000037074089,0.027000000700354576,1.0,1.0,0.0,0.0,379.5845947265625,-788.05126953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2D
1.0,0.8308999538421631,0.17170000076293945,0.0729999989271164,1.0,0.3413333296775818,0.0,0.0,1008.5850219726562,-221.485107421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
1.0,0.8308999538421631,0.17270000278949738,0.0729999989271164,1.0,0.3453333377838135,0.0,0.0,1451.6823425292969,-105.360107421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
1.0,0.8308999538421631,0.17569999396800995,0.0729999989271164,1.0,0.3453333377838135,0.0,0.0,927.0352783203125,70.6881103515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
0.9284999966621399,0.7975999712944031,0.24770000576972961,0.1745000034570694,1.0,0.3616666793823242,0.030312499031424522,0.029374999925494194,1576.8580932617188,-91.9619140625,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
0.9284999966621399,0.7975999712944031,0.2517000138759613,0.21449999511241913,1.0,0.3696666657924652,0.18492187559604645,0.0,1629.2485656738281,751.2225341796875,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5K
0.9284999966621399,0.7975999712944031,0.260699987411499,0.2957000136375427,1.0,0.3776666820049286,0.34117186069488525,0.0,1629.2485656738281,1086.9393920898438,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,run
