0,1276.56396484375,2578.390869140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6H
22,2414.698974609375,1685.16064453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
-22,1200.815185546875,1824.01904296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,736.6914672851562,715.6322021484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c.S
3,676.595458984375,300.22314453125,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,5H
0,280.16900634765625,1371.8126220703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
0,1459.205810546875,383.2879943847656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
30,402.0958557128906,1247.2352294921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,1260.8980712890625,1246.055419921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c.S
0,2021.5555419921875,2635.083984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2K
-30,2581.53955078125,1845.4583740234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,1505.3427734375,2736.747314453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
0,643.2129516601562,3608.958984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,1481.3729248046875,3530.822998046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,1024.923095703125,3323.21826171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,1569.71728515625,3534.249755859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
0,2406.853271484375,1109.7064208984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5K
0,1114.329833984375,2604.662841796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,862.7113037109375,2993.19677734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,3043.798828125,1196.351318359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,1364.6390380859375,3464.273193359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
0,3014.347900390625,1457.447265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2S
0,2528.39453125,2761.505615234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c.S
-3,3353.262451171875,2899.906005859375,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,backdash
0,2793.027587890625,3821.673583984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2K
0,3394.9609375,3556.471923828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c.S
0,2208.67822265625,1021.8865356445312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
0,1330.852294921875,1694.8797607421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,1714.1268310546875,1274.1239013671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
0,1757.65234375,1082.17578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
0,1233.941650390625,1631.9696044921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DP
0,3264.44873046875,808.4429931640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
-2,1348.3427734375,2725.13525390625,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,6S
0,2766.417236328125,1470.267333984375,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,backdash
0,3097.13134765625,1516.0726318359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,2323.150634765625,1472.6962890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
0,155.0197296142578,261.2895812988281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c.S
3,801.6033325195312,356.04486083984375,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,2K
-2,1629.133056640625,300.96307373046875,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,f.S
2,1413.00732421875,300.75115966796875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5H
0,3234.084716796875,1145.5072021484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,1145.5072021484375,3234.084716796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DP
0,3064.5869140625,1341.49365234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,2402.75048828125,1386.864990234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
0,2370.153564453125,2358.345947265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c.S
3,1777.8123779296875,2402.353515625,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,2K
7,784.5698852539062,2314.8173828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,1425.8529052734375,2506.633544921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6H
-7,2464.78125,1375.1884765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
0,1999.0718994140625,2715.823974609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2K
0,2703.74560546875,1854.4366455078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,2803.8271484375,1525.403564453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,2151.154052734375,1498.4267578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
2,1903.173095703125,1475.780029296875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5H
-2,1468.5938720703125,2233.458984375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,DP
0,3185.218994140625,3556.44580078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2K
0,3338.805908203125,3598.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5K
0,3573.3984375,3135.525634765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DP
0,2687.392822265625,1813.7132568359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2K
0,1583.443115234375,2640.969482421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
0,798.824462890625,3050.041748046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,3050.041748046875,798.824462890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
0,1096.235107421875,2125.72900390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,790.6539916992188,2637.847412109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,1278.181640625,2994.730712890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
0,2419.389404296875,3595.854736328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,3166.06494140625,3568.153076171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2K
-2,2710.066650390625,3559.27978515625,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,run
0,2942.585205078125,3568.5595703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5K
-14,2823.81103515625,3556.245361328125,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,6S
-2,1790.3631591796875,2870.255859375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6S
0,1295.854248046875,2041.177001953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DP
0,1972.500244140625,2103.155517578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,2370.9931640625,2260.824462890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2K
-2,1730.5247802734375,2163.31396484375,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,2D
-4,1361.79638671875,3169.746337890625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,2836.689697265625,2522.24951171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,2562.121826171875,2403.339599609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
0,2403.339599609375,2562.121826171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5K
0,1263.0687255859375,3063.42431640625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,2238.5185546875,1920.0836181640625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,1258.7095947265625,2660.810302734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
0,2660.810302734375,1258.7095947265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
-14,2163.404296875,1737.0960693359375,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,2D
0,1769.4237060546875,1620.7054443359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,throw
0,1827.4718017578125,279.049560546875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,568.5643310546875,1007.3260498046875,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,DP
0,571.6373901367188,775.5565185546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,throw
0,1276.556396484375,2655.80615234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
-3,2475.73974609375,1911.9471435546875,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,5K
3,518.8668823242188,3629.61328125,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,run
0,2323.86083984375,2550.307861328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5K
-14,1700.4794921875,2128.2744140625,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,2D
-4,3382.013427734375,3537.955078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c.S
4,3506.883056640625,3466.23388671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DP
0,2414.504638671875,1351.7364501953125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,1431.6527099609375,2858.3017578125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,3055.6572265625,481.51104736328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,2546.33837890625,384.59124755859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
0,566.9859619140625,2324.5126953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,1873.36767578125,1976.130615234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,throw
0,2654.77490234375,1272.8153076171875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,2801.348388671875,757.3603515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,462.73919677734375,238.71359252929688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DP
0,286.4752197265625,386.1500549316406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,throw
0,640.4161987304688,289.1777648925781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6P
0,1196.3687744140625,2592.966552734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,724.8612670898438,3082.6552734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,2995.64892578125,1399.677978515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,2411.665771484375,1629.7791748046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6P
0,2503.615234375,432.8993225097656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fafnir
0,353.4116516113281,1076.8519287109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
