-2,570.9024658203125,29.092529296875,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6H
0,-301.718994140625,-441.83349609375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,-367.804931640625,-128.875244140625,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5K
0,-124.936279296875,1004.92333984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
0,389.565185546875,1686.2418060302734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,1162.0344848632812,1563.486328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wild throw
0,1604.0016479492188,1257.9287109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DP
0,890.7227783203125,-855.881103515625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
7,-1244.10498046875,1592.6758117675781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
-14,-741.683837890625,-226.43896484375,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,DP
0,610.6053466796875,-88.75927734375,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,f.S
0,-1523.2255859375,-1428.071044921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c.S
3,-1134.756103515625,-1580.831298828125,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,5H
22,1006.4415283203125,-860.0615234375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,1379.459716796875,-1227.5078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,-899.70849609375,1587.4001159667969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
0,654.608642578125,-654.62841796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2S
0,949.5728759765625,1604.017333984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,1758.4850006103516,1577.4757385253906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,throw
0,997.4427490234375,1726.1390533447266,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,1437.7212524414062,1607.8010864257812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c.S
3,1203.3756103515625,1585.9087524414062,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,5H
0,1632.3255004882812,441.758056640625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,1769.2719268798828,-572.100830078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,-947.848388671875,788.5802001953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,-622.254150390625,517.6602783203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
2,238.367431640625,493.7796630859375,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5H
0,1335.0912475585938,-1647.584716796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,-672.333740234375,-980.790771484375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c.S
3,-980.01171875,-1448.131103515625,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,f.S
-3,-1555.001220703125,-1519.94091796875,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,2P
0,-1601.081787109375,1685.0677490234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,1500.1910400390625,-1329.7890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,-804.625244140625,833.9532470703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,1144.2113037109375,-1260.318603515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,-1130.76318359375,1646.0299682617188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,1393.4993286132812,-694.97119140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,1613.3504943847656,-709.279541015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,-777.041748046875,1323.646728515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,-93.05322265625,-679.89453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c.S
0,-319.96142578125,-273.14453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,1114.6456909179688,-1469.38916015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,-1335.6064453125,968.5679321289062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,944.7334594726562,-1775.433349609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,-1634.899169921875,1884.9413604736328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,1449.6369323730469,-1575.05322265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,1627.5100708007812,-1675.3037109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,-1336.226318359375,834.7672119140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,-1638.635498046875,-1156.001220703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,-1156.001220703125,-1711.0771484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5K
0,-1462.791015625,-1626.4169921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c.S
3,-1297.000244140625,-1627.25927734375,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,f.S
2,-1022.87353515625,-1629.22412109375,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2K
-2,-1629.22412109375,-811.156982421875,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,DP
0,-1230.92724609375,1183.4876098632812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,-603.660888671875,1240.7928466796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
-3,-431.599609375,-57.3201904296875,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,DP
0,654.60986328125,-654.60888671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6H
0,-625.2607421875,717.3182373046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6P
0,-1509.296142578125,1681.8067932128906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,451.2879638671875,-1456.19384765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
0,-528.115478515625,536.885986328125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
-2,581.5755615234375,-327.331298828125,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,backdash
0,797.3408203125,-415.303955078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,945.3726196289062,-580.7451171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
2,772.5196533203125,1613.9529418945312,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,2K
-2,1629.2549438476562,820.7406005859375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2S
0,1585.875732421875,820.7406005859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DP
0,489.6431884765625,-1125.6611328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
2,-920.096435546875,-81.361328125,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,DP
0,-777.82861328125,1701.5845184326172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,597.4228515625,-940.99072265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,-739.357666015625,69.8038330078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,1578.4304504394531,1089.506591796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5K
-14,1590.5408630371094,1017.6030883789062,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,6S
14,-63.9677734375,868.767333984375,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,f.S
2,1295.0986328125,1371.8006591796875,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5H
0,887.9207763671875,1855.0706329345703,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,-659.39404296875,816.271728515625,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,run
0,483.1444091796875,-227.269287109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DP
0,-123.6435546875,386.388671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wild throw
0,796.5740966796875,-1323.906982421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,-988.03466796875,540.3446044921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
0,566.31787109375,-544.801025390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,burst
0,-505.797119140625,677.1793212890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
2,277.79541015625,352.703125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5H
0,-93.5,1192.0609741210938,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
2,808.525146484375,1185.2801513671875,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5H
-5,-34.9110107421875,1604.0161743164062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
2,-202.3125,509.0703125,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,run
0,458.1719970703125,465.486328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,throw
0,109.498779296875,1697.2210540771484,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,1437.6875,1722.8477325439453,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c.S
3,1158.6580200195312,1625.6387329101562,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,f.S
0,1005.8463745117188,1624.440185546875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,throw
-2,1627.2574157714844,1158.9459838867188,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2S
0,1679.3706665039062,-1681.785400390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,-1516.039306640625,1360.4010009765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2S
0,-183.639892578125,972.6041870117188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
2,604.103515625,1027.2569580078125,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5H
-5,-689.19921875,78.21533203125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DP
0,245.321044921875,76.5400390625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c.S
3,35.3626708984375,-293.893798828125,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,5H
-5,-135.4580078125,-418.174560546875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wild throw
0,545.5595703125,-526.864990234375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2P
0,-538.82421875,532.67041015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2S
0,613.6961669921875,-546.6962890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
0,-196.20654296875,240.545166015625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c.S
0,-646.238525390625,637.61083984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
2,-395.14013671875,703.5338134765625,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2K
-2,690.0570068359375,-591.379638671875,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,backdash
0,-864.16162109375,1133.0194702148438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
0,1043.3873901367188,-875.499755859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
0,-735.882080078125,525.8487548828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
2,-8.7769775390625,371.32421875,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5H
-5,-652.39306640625,1066.9690551757812,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
0,1134.6077270507812,-607.772216796875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
0,751.3433837890625,-820.131591796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
0,-838.17333984375,399.0526123046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
0,-1281.937744140625,1681.8080596923828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,1623.3340759277344,-634.634521484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
0,-546.17919921875,1466.886474609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
0,-581.706787109375,956.5181884765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,-266.671630859375,992.2129516601562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
0,825.957275390625,204.6864013671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,-543.638916015625,1337.111083984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
7,1629.2026977539062,136.287841796875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6H
-7,131.6337890625,1096.2957763671875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2S
0,-1014.2392578125,966.4163208007812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,970.1744995117188,-1120.587646484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fafnir
0,-914.1806640625,419.6815185546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
-7,689.4764404296875,1603.9827880859375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
2,1112.0540161132812,1626.217041015625,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5H
-2,-165.57861328125,678.767333984375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5K
0,-1165.4775390625,1335.5625610351562,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,842.158203125,-610.75341796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
0,-792.736328125,686.482421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
0,645.628662109375,-602.133056640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
7,-652.445556640625,1632.2192077636719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
-2,736.919189453125,1632.2845458984375,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,6S
-7,-369.5849609375,1588.8632507324219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,-84.125244140625,1588.8632507324219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
-2,-1579.41455078125,-1168.447021484375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,DP
2,-469.06982421875,359.6116943359375,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,-907.3046875,675.60302734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
0,813.83935546875,-557.195068359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
0,-596.41650390625,738.786865234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
0,-647.570556640625,742.5911865234375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,809.52685546875,-1010.9609375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,-1115.26025390625,1227.9075317382812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
0,1124.4591064453125,-781.36865234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,-719.356689453125,451.7088623046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,-1030.54736328125,-92.58154296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6H
0,-295.181396484375,-669.629638671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5K
0,-922.516845703125,-1629.24853515625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,-1292.401123046875,-1629.24853515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2K
-2,-752.130615234375,-1629.24853515625,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,f.S
2,-938.257568359375,-1629.24853515625,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2K
-2,-633.66552734375,-1711.29638671875,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,6S
0,-1629.24853515625,-75.069091796875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6H
0,481.070068359375,-905.697509765625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,40.1866455078125,-905.697509765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5K
0,99.2381591796875,-1604.668701171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,-1582.43701171875,580.396240234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6H
0,519.840087890625,-1097.595703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6H
0,488.8345947265625,-1855.062255859375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fafnir
0,287.01025390625,-851.56689453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
0,-681.4560546875,-230.512451171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,-1767.24365234375,-1642.438720703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,-1638.652587890625,-827.810546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5K
0,-601.8271484375,-1617.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
0,-1679.354736328125,1477.5832824707031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,-502.31103515625,188.4754638671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2S
0,805.5050048828125,-805.521484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DP
0,-805.521484375,805.5050048828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6H
0,822.528564453125,-842.83837890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,266.799560546875,-894.345703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
2,44.302734375,-434.803955078125,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5H
5,-693.14404296875,384.214111328125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,-1057.472900390625,994.1621704101562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
0,-862.60205078125,1035.240966796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fafnir
0,1022.9019775390625,142.81201171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,937.531005859375,-123.322509765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
0,-1617.35986328125,-408.2705078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2S
0,-1580.785400390625,1675.1420135498047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,796.549560546875,-326.1416015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,-1066.953857421875,1233.5897216796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
0,-883.71826171875,1224.041015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fafnir
11,-667.3505859375,1032.2803955078125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,run
0,-84.29150390625,637.056396484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
-11,620.133544921875,-204.5595703125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DP
0,36.231689453125,-687.335205078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,-647.84716796875,525.4404296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,throw
0,689.69287109375,-643.836181640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6H
0,268.2347412109375,-1253.210205078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6S
0,-936.795166015625,42.719970703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backdash
0,-130.97900390625,-1560.48291015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6P
0,-1519.43212890625,-13.5191650390625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6P
0,-1537.3046875,443.18310546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2S
0,-1531.13427734375,595.8983154296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2S
0,580.74755859375,-1560.423583984375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f.S
